[nb-items] 35
[nb-objectives] 6
[nb-pareto] 5332
[nb-lorenz] 29
[runtime] 639.4042119979858
[format] f1 f2 f3 f4 f5 f6 isLorenzND
[vector] 12786 12888 10876 14790 8789 11653 False
[vector] 11885 10277 10594 12856 11883 10133 False
[vector] 11534 11213 9683 14636 11622 10309 False
[vector] 12960 13028 11092 14916 10309 10788 False
[vector] 12851 12796 11241 15134 10312 11223 False
[vector] 10897 10796 10094 12997 11901 11193 False
[vector] 9516 12196 11693 12950 11495 11558 False
[vector] 10489 11434 9589 14156 10218 13124 False
[vector] 13814 11042 10484 13874 10294 9868 False
[vector] 13693 12087 9786 14663 10377 10010 False
[vector] 12265 11893 10099 15218 10320 11683 False
[vector] 11501 12640 11399 13546 11022 11331 False
[vector] 12625 14090 11065 13663 9269 11989 False
[vector] 13615 12962 11393 14838 9312 9981 False
[vector] 12362 13627 11919 13776 9852 10725 False
[vector] 10962 12761 11189 15103 11277 10521 False
[vector] 12372 12127 11262 13287 11151 10435 False
[vector] 10956 11942 11855 12506 11314 10367 False
[vector] 11552 13276 10274 14581 9963 12485 False
[vector] 10612 11052 10287 12622 10818 13039 False
[vector] 11135 13174 10983 14571 11070 11496 False
[vector] 11393 13124 11134 14988 10909 11051 False
[vector] 11231 13034 11917 13326 9951 12044 False
[vector] 12196 13137 10762 15554 10361 11097 False
[vector] 11888 13247 11688 14706 10525 11916 False
[vector] 12191 13302 10790 14929 10369 11857 False
[vector] 11239 11157 9797 13247 11965 11158 False
[vector] 10971 11417 9691 13296 10765 12903 False
[vector] 11195 13018 11026 14866 10862 11678 False
[vector] 12787 12590 11270 15112 10706 11417 False
[vector] 12836 12421 9602 14704 10385 11587 False
[vector] 10622 12094 9616 14344 10053 13036 False
[vector] 12001 11728 10945 14052 11006 11789 False
[vector] 12658 13591 10197 14846 9871 11130 False
[vector] 11264 9763 10489 12453 12442 9661 False
[vector] 12802 14216 11144 13874 9106 10907 False
[vector] 12725 11418 11600 14299 10993 9873 False
[vector] 13212 12440 12075 14379 9375 10872 False
[vector] 10414 13288 11894 13337 10550 10371 False
[vector] 11821 14000 11154 13803 9558 11962 False
[vector] 12406 12613 9577 15640 10976 11114 False
[vector] 11241 12401 11773 12785 11121 11793 False
[vector] 11808 12882 12057 13282 10285 11602 False
[vector] 10478 11377 11243 13282 11639 11638 False
[vector] 10425 11505 10039 13026 12287 10314 False
[vector] 12934 12820 10827 14876 11072 11084 False
[vector] 12437 11973 9706 14557 11082 11321 False
[vector] 10964 11609 11273 13934 11614 10360 False
[vector] 12593 11992 10930 13606 10765 11241 False
[vector] 9561 11199 11952 12095 11742 10739 False
[vector] 11575 11101 11179 13527 11712 10243 False
[vector] 10423 12068 11836 12313 11092 11759 False
[vector] 13136 11629 12199 13787 9405 9389 False
[vector] 11508 12833 11068 14370 10608 12111 False
[vector] 11784 13682 10107 12915 8369 12671 False
[vector] 12067 13961 11077 14131 9470 11827 False
[vector] 11720 11747 9386 14690 11562 10933 False
[vector] 12452 12412 10526 14807 10314 12014 False
[vector] 10973 12266 10601 13859 11478 11001 False
[vector] 13092 12966 10005 13505 8957 12098 False
[vector] 11950 12738 10117 15953 9810 9974 False
[vector] 13329 12786 9373 14065 8892 12070 False
[vector] 9828 11528 11040 13983 11820 9637 False
[vector] 11317 13947 12312 13020 10036 11317 False
[vector] 12113 12596 9810 15156 10752 11403 False
[vector] 10698 11466 10207 14221 11856 10012 False
[vector] 10141 11452 10396 13208 11455 12282 False
[vector] 10190 10958 11105 13674 11673 10961 False
[vector] 12283 11734 11823 13591 11127 10167 False
[vector] 12372 12911 10627 14710 10308 12013 False
[vector] 12689 13089 11892 14831 9468 10988 False
[vector] 12960 11806 10610 14597 10419 11466 False
[vector] 12208 12404 11571 13735 11192 11131 False
[vector] 11127 10716 10031 13393 11625 11740 False
[vector] 10523 11232 10598 13425 12036 9978 False
[vector] 12332 12678 11568 15183 10183 11575 False
[vector] 11900 13454 11764 13564 9712 12040 False
[vector] 10934 11255 11295 13214 11733 10688 False
[vector] 12917 12562 10214 14399 10111 11743 False
[vector] 13046 11824 11569 13083 10817 9973 False
[vector] 13493 13180 10272 14304 9101 11297 False
[vector] 12519 11341 12614 13418 9607 9101 False
[vector] 10936 13188 11517 13684 10805 11524 False
[vector] 13557 12934 9779 15252 10052 10631 False
[vector] 11377 11473 12980 13687 9673 9894 False
[vector] 11390 11630 10337 14540 11372 11652 False
[vector] 11900 11013 10112 14001 11906 10698 False
[vector] 12432 12816 11900 14968 10417 11675 False
[vector] 10954 11270 12745 12749 10570 10753 False
[vector] 10074 13157 12137 12915 10852 11206 False
[vector] 11246 12859 11018 13650 11497 10581 False
[vector] 11059 12293 10881 13858 10697 12491 False
[vector] 10086 12294 11161 14034 11283 11518 False
[vector] 10340 12180 11121 12849 11574 11650 False
[vector] 12187 12629 12339 13921 10055 10712 False
[vector] 14281 12083 9664 13606 8923 10032 False
[vector] 11629 12977 10652 14846 10805 10722 False
[vector] 11558 11521 11237 13762 10200 12637 False
[vector] 11805 13712 10463 14505 9644 12432 False
[vector] 10918 12134 9979 14202 11347 11685 False
[vector] 10114 12516 11885 12939 11460 10617 False
[vector] 10729 12640 11726 14194 11052 11259 False
[vector] 11818 11699 11255 13991 11234 11522 False
[vector] 12540 11322 12583 13381 10004 9435 False
[vector] 10833 11339 11690 13061 11466 10895 False
[vector] 11016 12306 10122 14658 11090 11807 False
[vector] 11657 12516 11009 14724 10620 11832 False
[vector] 11418 12488 11240 13860 11119 11802 False
[vector] 11354 10557 11811 12696 11788 10190 False
[vector] 13655 10769 10670 13916 10107 8919 False
[vector] 11289 11624 10413 14105 11217 12235 False
[vector] 14305 13033 10029 13757 8837 10170 False
[vector] 11588 12564 12131 14198 10746 10859 False
[vector] 12824 13865 11297 14382 9889 11064 False
[vector] 12606 14025 11608 14160 9394 11042 False
[vector] 11405 11134 9826 13586 9934 13014 False
[vector] 12192 10299 10076 13054 11798 9997 False
[vector] 12047 14050 12227 13336 9868 11700 False
[vector] 9817 11710 11736 13872 11475 10495 False
[vector] 12869 12529 10246 14665 10440 11325 False
[vector] 11564 13042 12105 14183 9922 10620 False
[vector] 11935 11811 11154 13944 11173 11551 False
[vector] 11315 11754 9792 14590 11654 10300 False
[vector] 12770 13191 10813 14662 9609 11767 False
[vector] 11834 11633 10417 14427 11839 9777 False
[vector] 11641 13493 11095 14558 10443 12023 False
[vector] 12936 12208 11101 14627 10865 10909 False
[vector] 11621 12344 10753 14320 11095 11627 False
[vector] 12112 11413 10980 13131 11433 10874 False
[vector] 10944 14184 9723 12857 7795 12435 False
[vector] 10637 11685 10172 14142 11343 12030 False
[vector] 11811 12254 9270 14434 9785 12968 False
[vector] 12572 12978 11957 13729 9815 11362 False
[vector] 10418 12275 10151 13703 10577 12848 False
[vector] 11389 12407 10385 13336 11122 11914 False
[vector] 10730 11739 11134 14552 11670 9725 False
[vector] 13748 12092 10946 13246 9694 10161 False
[vector] 11373 11096 10060 13448 12013 10956 False
[vector] 11579 12293 12559 13559 10655 11041 False
[vector] 10253 11681 10512 13939 11657 11612 False
[vector] 11917 11716 11596 13764 10622 11948 False
[vector] 11345 13170 10661 13970 10704 11712 False
[vector] 11122 12230 9746 13346 11480 11413 False
[vector] 12157 12020 10854 14018 11439 9874 False
[vector] 12803 13645 10438 14767 9710 11201 False
[vector] 10825 11601 11915 13350 11333 10930 False
[vector] 12326 12485 10333 14948 10463 11898 False
[vector] 12540 13889 10840 14409 9610 11208 False
[vector] 12710 13226 10644 14150 10079 11729 False
[vector] 12571 13028 11253 13421 9785 11848 False
[vector] 13578 13369 10014 14236 8897 10721 False
[vector] 11838 13399 11611 14253 10655 11612 False
[vector] 13574 13048 10525 15295 9526 10870 False
[vector] 12834 12682 10495 15091 10838 10984 False
[vector] 13487 12639 11458 13937 9167 10416 False
[vector] 12180 13349 10723 14817 9717 12338 False
[vector] 11175 10276 10104 12624 11615 11717 False
[vector] 13310 13466 10872 14192 9866 10168 False
[vector] 13326 12711 11306 14310 10122 9973 False
[vector] 12115 12866 9592 14629 10439 12222 False
[vector] 12049 12275 12578 13901 9991 10766 False
[vector] 11607 11816 10984 14311 11278 11067 False
[vector] 11438 11174 11419 12464 11520 11170 False
[vector] 11666 10713 11746 13186 10420 12013 False
[vector] 12557 12938 10087 15323 10556 10372 False
[vector] 12379 12945 9724 14695 9901 12183 False
[vector] 13667 12220 9990 14063 10226 9659 False
[vector] 12077 12718 10371 14024 11124 10477 False
[vector] 13169 13251 11381 14287 9708 11189 False
[vector] 11473 12539 12484 13240 10679 10182 False
[vector] 12946 12725 9441 14562 9767 12088 False
[vector] 11831 12114 11654 13553 10219 12217 False
[vector] 11228 10722 9955 13828 11780 11157 False
[vector] 12508 13149 10264 14842 10040 11701 False
[vector] 11350 11461 10371 12731 11774 11016 False
[vector] 11054 11670 9978 13840 11248 11974 False
[vector] 12379 13206 11934 14223 9713 11997 False
[vector] 11528 13730 12418 13304 9883 10685 False
[vector] 12962 13019 10751 14821 10159 11231 False
[vector] 11972 12426 11441 15072 10915 10040 False
[vector] 11990 12275 9685 13661 11251 11238 False
[vector] 13667 10998 9508 13744 10336 10337 False
[vector] 12830 11877 9534 14607 10911 11132 False
[vector] 12929 13660 11269 14040 9310 11410 False
[vector] 12047 11612 12492 13307 10479 9423 False
[vector] 11849 10965 10907 11977 11844 10198 False
[vector] 11343 13276 11057 14535 11039 10747 False
[vector] 11393 13931 10236 14352 9696 12092 False
[vector] 12141 13454 10713 14476 10499 11553 False
[vector] 12083 13362 11914 14215 9907 11635 False
[vector] 11461 13285 10852 14868 10726 10516 False
[vector] 11950 10629 10680 13403 11856 9842 False
[vector] 12738 11222 11739 13894 11140 9539 False
[vector] 9792 13480 10800 14359 11027 10899 False
[vector] 12608 13181 11684 14452 9294 11291 False
[vector] 12316 10876 9685 13483 11357 11672 False
[vector] 11148 13860 9709 14028 10067 12097 False
[vector] 10656 13422 10813 13912 11069 11539 False
[vector] 11834 11547 10440 14172 11650 10735 False
[vector] 12903 11459 10805 15027 10820 10789 False
[vector] 11734 10423 10593 11968 11858 10412 False
[vector] 9437 10117 9124 12687 10880 12939 False
[vector] 12125 11721 10737 14189 11149 11386 False
[vector] 11702 12581 10349 14836 9817 12494 False
[vector] 11872 12130 11830 14730 11453 10669 False
[vector] 12330 13938 10391 14394 9501 11387 False
[vector] 10924 13278 10424 14987 10328 12559 False
[vector] 11332 11612 12127 14142 11438 9818 False
[vector] 13467 13288 9664 14382 8968 10799 False
[vector] 11883 12649 10160 14598 9954 12739 False
[vector] 10811 12413 12461 13306 10411 10303 False
[vector] 12267 13109 11503 13842 10220 12251 False
[vector] 11116 12416 9582 12888 10022 13226 False
[vector] 14140 12535 9703 13618 8156 10419 False
[vector] 10678 11392 10502 14006 11797 10615 False
[vector] 10862 14213 10505 14531 10450 11748 False
[vector] 10689 10897 9914 12762 11998 11095 False
[vector] 11045 11824 10722 13586 11668 11070 False
[vector] 11501 12726 11376 13801 11211 10373 False
[vector] 12694 12082 9922 14458 10256 12169 False
[vector] 12143 11614 12837 12613 9991 10309 False
[vector] 13125 12218 12231 13719 9083 9920 False
[vector] 12291 11666 11916 12673 11257 10109 False
[vector] 10961 13742 11582 13666 10519 11664 False
[vector] 9660 12433 11075 13790 11551 10465 False
[vector] 13588 12812 11220 13153 9974 9993 False
[vector] 13055 11778 11411 15712 9689 10472 False
[vector] 11657 11226 10002 14024 11421 11431 False
[vector] 11521 14084 11165 14022 9884 12009 False
[vector] 12752 13762 11222 14448 8883 11765 False
[vector] 10139 11810 11897 13410 11616 10781 False
[vector] 10648 11606 9683 13950 11097 12592 False
[vector] 13544 12551 10995 14532 10617 9995 False
[vector] 11377 12647 11607 13409 10879 11734 False
[vector] 10902 13053 11520 13662 10845 12234 False
[vector] 12244 11852 10666 14307 11402 10506 False
[vector] 11772 12346 11854 12857 10103 12146 False
[vector] 11697 12250 10211 14140 9741 12884 False
[vector] 12394 10848 10003 12717 11567 11088 False
[vector] 11466 11001 11122 13222 11893 9466 False
[vector] 12464 12396 11480 13132 11050 11067 False
[vector] 10129 12289 10229 13604 11604 11386 False
[vector] 11077 10868 9954 12940 11755 11436 False
[vector] 10596 12882 12455 12653 10543 10234 False
[vector] 10983 13504 10343 14907 10383 12309 False
[vector] 11868 11683 10740 14137 11275 11266 False
[vector] 11134 12737 9732 15540 10527 11428 False
[vector] 11986 13382 9805 14622 8924 12538 False
[vector] 14146 11584 10659 13503 8896 9194 False
[vector] 12368 13812 9831 14355 9606 11274 False
[vector] 10429 13603 11424 13671 10991 11360 False
[vector] 10499 12128 9997 12519 10224 12938 False
[vector] 13305 12291 10260 15148 10541 10712 False
[vector] 12747 12393 11592 15408 10401 10700 False
[vector] 11500 11350 9161 13661 11695 11603 False
[vector] 13756 13157 9586 14567 9132 10857 False
[vector] 11756 14082 10514 13980 9531 11963 False
[vector] 10986 12854 12613 12547 10677 11452 False
[vector] 11798 12453 10366 14463 11179 11387 False
[vector] 10619 11807 10719 12963 11671 11526 False
[vector] 12798 13370 10808 14212 10799 11049 False
[vector] 11891 13948 9962 15135 9885 10955 False
[vector] 11146 11203 11834 13250 11607 10223 False
[vector] 9879 12562 11450 12674 11491 10356 False
[vector] 11477 11460 10912 13267 11890 11240 False
[vector] 13425 12192 11357 14744 11026 10244 False
[vector] 11140 11531 9536 13281 11844 11591 False
[vector] 13900 11796 9867 13717 10405 10349 False
[vector] 13393 12431 10838 15174 9557 10242 False
[vector] 9732 11269 9434 12535 10754 13264 False
[vector] 10810 12614 12257 13145 11421 11049 False
[vector] 10097 12233 10701 13164 11942 10428 False
[vector] 13223 12675 8706 14776 10125 10735 False
[vector] 12728 12812 12517 14198 9412 10496 False
[vector] 12332 13712 10526 14008 10108 11686 False
[vector] 12076 12166 11824 13724 11100 10840 False
[vector] 12063 12360 10404 13883 9584 12772 False
[vector] 12961 12438 10401 14812 10006 11532 False
[vector] 11655 14513 9550 12834 7583 11736 False
[vector] 12207 11563 10827 13583 11722 11623 False
[vector] 12414 13273 11462 15080 8874 11341 False
[vector] 13136 14029 10664 13047 8277 11615 False
[vector] 13694 12870 10121 14333 9406 11402 False
[vector] 11413 11706 11661 13891 11326 10889 False
[vector] 13001 13514 10035 14203 8547 12184 False
[vector] 11013 12738 11555 12741 11272 11319 False
[vector] 12635 13127 11191 14813 9977 11529 False
[vector] 11662 12290 10125 14947 9783 12556 False
[vector] 12278 12541 10446 14847 11232 9737 False
[vector] 12426 13342 11202 15449 10527 11160 False
[vector] 11944 12842 9709 15259 10446 12143 False
[vector] 12225 13525 10429 14054 10356 11135 False
[vector] 13814 11807 11369 13899 9040 9778 False
[vector] 12326 12540 10148 15249 10962 9471 False
[vector] 11749 13094 11174 15565 10173 10723 False
[vector] 11690 12477 10858 14169 11147 10954 False
[vector] 11110 11725 8935 14323 9907 13056 False
[vector] 11756 12399 10427 14021 9010 12858 False
[vector] 10848 13258 11740 13468 10753 11695 False
[vector] 11181 12165 10781 14094 11381 11099 False
[vector] 11094 12079 11127 13096 10958 12882 False
[vector] 10945 11905 9624 13690 9721 13347 False
[vector] 12181 13082 11223 13843 11001 10761 False
[vector] 12820 11915 12059 14328 9675 9743 False
[vector] 13327 13580 11618 14235 9340 10407 False
[vector] 11667 11845 11254 13103 11209 11801 False
[vector] 12581 12382 10061 14819 9718 11900 False
[vector] 12087 12597 10919 14311 10801 11122 False
[vector] 10828 11614 11668 12015 11295 11753 False
[vector] 12125 12746 11224 15452 10104 10666 False
[vector] 11288 12250 9952 14208 11049 12261 False
[vector] 12008 11394 11303 14031 11316 10634 False
[vector] 10989 11934 9553 13532 10917 12622 False
[vector] 11986 11462 12407 12942 10847 9656 False
[vector] 12385 13733 10508 13176 8927 12514 False
[vector] 14030 11864 10978 13780 8630 8896 False
[vector] 13581 11466 10607 14220 10115 9178 False
[vector] 11307 14329 10294 14141 9293 12361 False
[vector] 11903 12987 10948 14515 10946 10013 False
[vector] 13026 12700 11801 14383 8738 11041 False
[vector] 12889 12160 11097 14316 10470 11390 False
[vector] 11809 13054 11617 15080 10729 10872 False
[vector] 11471 12756 11909 12483 10106 12036 False
[vector] 10653 12628 10456 13534 11028 12431 False
[vector] 10249 11181 11265 12374 11548 11933 False
[vector] 13522 12894 11578 13896 10156 10495 False
[vector] 12356 12730 11550 14337 10653 10894 False
[vector] 11427 12495 11684 13862 10749 12038 False
[vector] 10581 12157 10684 14860 11331 9954 False
[vector] 11067 10801 10810 13687 11928 9737 False
[vector] 11071 13416 11824 14202 9999 9803 False
[vector] 11959 13171 11335 15153 10073 11416 False
[vector] 10700 12182 12578 12708 10503 10728 False
[vector] 12491 12546 11653 14817 10388 11055 False
[vector] 10280 12104 12286 12514 11625 11358 False
[vector] 12858 12735 10437 13927 10658 11282 False
[vector] 12752 12227 10294 14061 10910 11096 False
